18,dark_willow,luna,leshrac,primal_beast,vengeful_spirit,faceless_void,outworld_destroyer,natures_prophet,treant_protector,centaur_warrunner,"""blink_dagger,euls_scepter_of_divinity,scythe_of_vyse,tranquil_boots,gem_of_true_sight,dust_of_appearance"""
19,primal_beast,luna,leshrac,dark_willow,vengeful_spirit,faceless_void,outworld_destroyer,natures_prophet,treant_protector,centaur_warrunner,"""black_king_bar,blink_dagger,blade_mail,phase_boots,heart_of_tarrasque,ghost_scepter"""
20,vengeful_spirit,luna,leshrac,dark_willow,primal_beast,faceless_void,outworld_destroyer,natures_prophet,treant_protector,centaur_warrunner,"""solar_crest,aghanims_scepter,tranquil_boots,vladmirs_offering,aether_lens,smoke_of_deceit"""
21,chaos_knight,phantom_assassin,phantom_lancer,lina,witch_doctor,kunkka,silencer,lion,dazzle,spectre,"""eternal_shroud,armlet_of_mordiggian,black_king_bar,power_treads,heart_of_tarrasque,bloodthorn"""
22,phantom_assassin,chaos_knight,phantom_lancer,lina,witch_doctor,kunkka,silencer,lion,dazzle,spectre,"""desolator,aghanims_scepter,black_king_bar,phase_boots,nullifier,satanic"""
23,phantom_lancer,chaos_knight,phantom_assassin,lina,witch_doctor,kunkka,silencer,lion,dazzle,spectre,"""heart_of_tarrasque,aghanims_scepter,power_treads,abyssal_blade,circlet,manta_style"""
24,lina,chaos_knight,phantom_assassin,phantom_lancer,witch_doctor,kunkka,silencer,lion,dazzle,spectre,"""euls_scepter_of_divinity,blink_dagger,force_staff,aether_lens,shadow_blade,boots_of_speed"""
25,witch_doctor,chaos_knight,phantom_assassin,phantom_lancer,lina,kunkka,silencer,lion,dazzle,spectre,"""glimmer_cape,urn_of_shadows,blink_dagger,arcane_boots,aghanims_scepter,heart_of_tarrasque"""
26,muerta,clockwerk,chaos_knight,necrophos,rubick,silencer,magnus,marci,spectre,outworld_destroyer,"""spirit_vessel,magic_wand,gleipnir,tranquil_boots,tango,belt_of_strength"""
27,clockwerk,muerta,chaos_knight,necrophos,rubick,silencer,magnus,marci,spectre,outworld_destroyer,"""force_staff,platemail,observer_and_sentry_wards,tranquil_boots,magic_wand,enchanted_mango"""
28,chaos_knight,muerta,clockwerk,necrophos,rubick,silencer,magnus,marci,spectre,outworld_destroyer,"""echo_sabre,black_king_bar,silver_edge,armlet_of_mordiggian,power_treads,hand_of_midas"""
29,necrophos,muerta,clockwerk,chaos_knight,rubick,silencer,magnus,marci,spectre,outworld_destroyer,"""radiance,bracer,magic_wand,heart_of_tarrasque,boots_of_speed,sange"""
30,rubick,muerta,clockwerk,chaos_knight,necrophos,silencer,magnus,marci,spectre,outworld_destroyer,"""null_talisman,blink_dagger,wind_waker,phylactery,clarity,boots_of_travel"""
31,monkey_king,pugna,wraith_king,faceless_void,earthshaker,shadow_shaman,spectre,elder_titan,techies,luna,"""nullifier,harpoon,black_king_bar,eye_of_skadi,sange_and_yasha,monkey_king_bar"""
32,pugna,monkey_king,wraith_king,faceless_void,earthshaker,shadow_shaman,spectre,elder_titan,techies,luna,"""force_staff,glimmer_cape,euls_scepter_of_divinity,observer_and_sentry_wards,aether_lens,boots_of_travel"""
33,wraith_king,monkey_king,pugna,faceless_void,earthshaker,shadow_shaman,spectre,elder_titan,techies,luna,"""radiance,blade_mail,silver_edge,assault_cuirass,monkey_king_bar,phase_boots"""
34,faceless_void,monkey_king,pugna,wraith_king,earthshaker,shadow_shaman,spectre,elder_titan,techies,luna,"""black_king_bar,manta_style,satanic,monkey_king_bar,eye_of_skadi,linkens_sphere"""
35,earthshaker,monkey_king,pugna,wraith_king,faceless_void,shadow_shaman,spectre,elder_titan,techies,luna,"""magic_wand,octarine_core,arcane_boots,blink_dagger,aeon_disk,refresher_orb"""
36,bloodseeker,mirana,witch_doctor,medusa,muerta,troll_warlord,wraith_king,oracle,crystal_maiden,snapfire,"""black_king_bar,phase_boots,silver_edge,mjollnir,wraith_band,ultimate_orb"""
37,mirana,bloodseeker,witch_doctor,medusa,muerta,troll_warlord,wraith_king,oracle,crystal_maiden,snapfire,"""hurricane_pike,arcane_boots,rod_of_atos,sentry_ward,wraith_band,aghanims_scepter"""
38,witch_doctor,bloodseeker,mirana,medusa,muerta,troll_warlord,wraith_king,oracle,crystal_maiden,snapfire,"""glimmer_cape,blink_dagger,aghanims_scepter,boots_of_travel,aeon_disk,sentry_ward"""
39,medusa,bloodseeker,mirana,witch_doctor,muerta,troll_warlord,wraith_king,oracle,crystal_maiden,snapfire,"""eye_of_skadi,hurricane_pike,manta_style,power_treads,butterfly,daedalus"""
40,muerta,bloodseeker,mirana,witch_doctor,medusa,troll_warlord,wraith_king,oracle,crystal_maiden,snapfire,"""dragon_lance,mjollnir,refresher_orb,moon_shard,mask_of_madness,silver_edge"""
41,axe,anti-mage,shadow_shaman,ember_spirit,natures_prophet,bloodseeker,invoker,morphling,wraith_king,juggernaut,"""refresher_orb,blade_mail,blink_dagger,phase_boots,heart_of_tarrasque,vanguard"""
42,anti-mage,axe,shadow_shaman,ember_spirit,natures_prophet,bloodseeker,invoker,morphling,wraith_king,juggernaut,"""battle_fury,power_treads,manta_style,wraith_band,skull_basher,butterfly"""
43,shadow_shaman,axe,anti-mage,ember_spirit,natures_prophet,bloodseeker,invoker,morphling,wraith_king,juggernaut,"""boots_of_speed,aether_lens,blink_dagger,refresher_orb,ring_of_regen,wind_lace"""
44,ember_spirit,axe,anti-mage,shadow_shaman,natures_prophet,bloodseeker,invoker,morphling,wraith_king,juggernaut,"""bottle,kaya_and_sange,aghanims_scepter,gleipnir,orb_of_corrosion,boots_of_travel"""
45,natures_prophet,axe,anti-mage,shadow_shaman,ember_spirit,bloodseeker,invoker,morphling,wraith_king,juggernaut,"""boots_of_bearing,desolator,vladmirs_offering"""
46,shadow_demon,ogre_magi,centaur_warrunner,anti-mage,windranger,morphling,skywrath_mage,natures_prophet,riki,dazzle,"""force_staff,aghanims_scepter,ghost_scepter,boots_of_speed,observer_ward"""
47,ogre_magi,shadow_demon,centaur_warrunner,anti-mage,windranger,morphling,skywrath_mage,natures_prophet,riki,dazzle,"""blink_dagger,pipe_of_insight,magic_wand,boots_of_speed,aether_lens,dust_of_appearance"""
48,centaur_warrunner,shadow_demon,ogre_magi,anti-mage,windranger,morphling,skywrath_mage,natures_prophet,riki,dazzle,"""blade_mail,crimson_guard,phase_boots,quelling_blade,reaver,magic_wand"""
49,anti-mage,shadow_demon,ogre_magi,centaur_warrunner,windranger,morphling,skywrath_mage,natures_prophet,riki,dazzle,"""manta_style,wraith_band,magic_wand,power_treads,battle_fury,abyssal_blade"""
50,windranger,shadow_demon,ogre_magi,centaur_warrunner,anti-mage,morphling,skywrath_mage,natures_prophet,riki,dazzle,"""bottle,phase_boots,linkens_sphere,maelstrom,magic_wand,desolator"""
51,gyrocopter,terrorblade,viper,spectre,spirit_breaker,disruptor,doom,anti-mage,bristleback,windranger,"""tranquil_boots,ethereal_blade,magic_wand,great_healing_lotus,phylactery,heart_of_tarrasque"""
52,terrorblade,gyrocopter,viper,spectre,spirit_breaker,disruptor,doom,anti-mage,bristleback,windranger,"""butterfly,silver_edge,yasha,linkens_sphere,power_treads,black_king_bar"""
53,viper,gyrocopter,terrorblade,spectre,spirit_breaker,disruptor,doom,anti-mage,bristleback,windranger,"""blade_mail,aghanims_scepter,falcon_blade,ethereal_blade,power_treads,hurricane_pike"""
54,spectre,gyrocopter,terrorblade,viper,spirit_breaker,disruptor,doom,anti-mage,bristleback,windranger,"""nullifier,manta_style,blade_mail,power_treads,butterfly,radiance"""
55,spirit_breaker,gyrocopter,terrorblade,viper,spectre,disruptor,doom,anti-mage,bristleback,windranger,"""phase_boots,wind_waker,black_king_bar,hand_of_midas,heart_of_tarrasque,octarine_core"""
56,slardar,muerta,outworld_destroyer,nyx_assassin,lich,spectre,weaver,jakiro,natures_prophet,tidehunter,"""black_king_bar,harpoon,blink_dagger,assault_cuirass,monkey_king_bar,power_treads"""
57,muerta,slardar,outworld_destroyer,nyx_assassin,lich,spectre,weaver,jakiro,natures_prophet,tidehunter,"""mjollnir,eye_of_skadi,black_king_bar,swift_blink,silver_edge,monkey_king_bar"""
58,outworld_destroyer,slardar,muerta,nyx_assassin,lich,spectre,weaver,jakiro,natures_prophet,tidehunter,"""scythe_of_vyse,swift_blink,black_king_bar,boots_of_travel_2,heart_of_tarrasque,divine_rapier"""
59,nyx_assassin,slardar,muerta,outworld_destroyer,lich,spectre,weaver,jakiro,natures_prophet,tidehunter,"""dagon,blink_dagger,wind_waker,arcane_boots,aghanims_scepter,octarine_core"""
60,lich,slardar,muerta,outworld_destroyer,nyx_assassin,spectre,weaver,jakiro,natures_prophet,tidehunter,"""guardian_greaves,observer_and_sentry_wards,kaya_and_sange,null_talisman,glimmer_cape,aghanims_scepter"""
61,naga_siren,centaur_warrunner,undying,shadow_shaman,outworld_destroyer,wraith_king,silencer,weaver,crystal_maiden,necrophos,"""manta_style,bloodthorn,scythe_of_vyse,hand_of_midas,heart_of_tarrasque,wraith_band"""
62,centaur_warrunner,naga_siren,undying,shadow_shaman,outworld_destroyer,wraith_king,silencer,weaver,crystal_maiden,necrophos,"""lotus_orb,ring_of_protection,pipe_of_insight,blink_dagger,phase_boots"""
63,undying,naga_siren,centaur_warrunner,shadow_shaman,outworld_destroyer,wraith_king,silencer,weaver,crystal_maiden,necrophos,"""observer_ward,null_talisman,lotus_orb,octarine_core,boots_of_speed,magic_wand"""
64,shadow_shaman,naga_siren,centaur_warrunner,undying,outworld_destroyer,wraith_king,silencer,weaver,crystal_maiden,necrophos,"""blink_dagger,aether_lens,magic_wand,tranquil_boots,meteor_hammer,dust_of_appearance"""
65,outworld_destroyer,naga_siren,centaur_warrunner,undying,shadow_shaman,wraith_king,silencer,weaver,crystal_maiden,necrophos,"""hurricane_pike,blink_dagger,black_king_bar,boots_of_speed,hyperstone,witch_blade"""
66,grimstroke,legion_commander,pugna,lion,troll_warlord,shadow_fiend,disruptor,bristleback,techies,shadow_shaman,"""boots_of_speed,glimmer_cape,force_staff,dust_of_appearance,aether_lens"""
67,legion_commander,grimstroke,pugna,lion,troll_warlord,shadow_fiend,disruptor,bristleback,techies,shadow_shaman,"""silver_edge,blade_mail,mithril_hammer,blink_dagger,power_treads,bracer"""
68,pugna,grimstroke,legion_commander,lion,troll_warlord,shadow_fiend,disruptor,bristleback,techies,shadow_shaman,"""null_talisman,bottle,rod_of_atos,aghanims_scepter,boots_of_travel,aether_lens"""
69,lion,grimstroke,legion_commander,pugna,troll_warlord,shadow_fiend,disruptor,bristleback,techies,shadow_shaman,"""dust_of_appearance,blink_dagger,ogre_axe,smoke_of_deceit,aether_lens,tranquil_boots"""
70,troll_warlord,grimstroke,legion_commander,pugna,lion,shadow_fiend,disruptor,bristleback,techies,shadow_shaman,"""phase_boots,silver_edge,battle_fury,black_king_bar,magic_wand,skull_basher"""
71,muerta,centaur_warrunner,ancient_apparition,invoker,anti-mage,templar_assassin,pudge,vengeful_spirit,wraith_king,marci,"""desolator,black_king_bar,silver_edge,gleipnir,morbid_mask,boots_of_travel"""
72,centaur_warrunner,muerta,ancient_apparition,invoker,anti-mage,templar_assassin,pudge,vengeful_spirit,wraith_king,marci,"""blink_dagger,pipe_of_insight,shivas_guard,black_king_bar,boots_of_travel,heart_of_tarrasque"""
73,ancient_apparition,muerta,centaur_warrunner,invoker,anti-mage,templar_assassin,pudge,vengeful_spirit,wraith_king,marci,"""scythe_of_vyse,euls_scepter_of_divinity,glimmer_cape,observer_and_sentry_wards,aether_lens,guardian_greaves"""
74,invoker,muerta,centaur_warrunner,ancient_apparition,anti-mage,templar_assassin,pudge,vengeful_spirit,wraith_king,marci,"""scythe_of_vyse,boots_of_travel,hand_of_midas,spirit_vessel,shivas_guard,refresher_orb"""
75,anti-mage,muerta,centaur_warrunner,ancient_apparition,invoker,templar_assassin,pudge,vengeful_spirit,wraith_king,marci,"""manta_style,eye_of_skadi,battle_fury,abyssal_blade,butterfly,power_treads"""
76,dark_willow,treant_protector,natures_prophet,lion,phantom_assassin,sniper,spirit_breaker,nyx_assassin,slark,jakiro,"""power_treads,hand_of_midas,aghanims_scepter,bracer,octarine_core,magic_wand"""
77,treant_protector,dark_willow,natures_prophet,lion,phantom_assassin,sniper,spirit_breaker,nyx_assassin,slark,jakiro,"""blight_stone,meteor_hammer,heavens_halberd,blink_dagger,dust_of_appearance,arcane_boots"""
78,natures_prophet,dark_willow,treant_protector,lion,phantom_assassin,sniper,spirit_breaker,nyx_assassin,slark,jakiro,"""maelstrom,orchid_malevolence,power_treads,orb_of_corrosion,scythe_of_vyse,silver_edge"""
79,lion,dark_willow,treant_protector,natures_prophet,phantom_assassin,sniper,spirit_breaker,nyx_assassin,slark,jakiro,"""boots_of_speed,magic_wand,force_staff,aether_lens,null_talisman,glimmer_cape"""
80,phantom_assassin,dark_willow,treant_protector,natures_prophet,lion,sniper,spirit_breaker,nyx_assassin,slark,jakiro,"""nullifier,black_king_bar,battle_fury,phase_boots,abyssal_blade,blight_stone"""
81,wraith_king,muerta,abaddon,marci,monkey_king,legion_commander,natures_prophet,lina,luna,bounty_hunter,"""assault_cuirass,magic_stick,hand_of_midas,phase_boots,blink_dagger,radiance"""
82,muerta,wraith_king,abaddon,marci,monkey_king,legion_commander,natures_prophet,lina,luna,bounty_hunter,"""hand_of_midas,arcane_boots,hurricane_pike,wraith_band,mjollnir"""
83,abaddon,wraith_king,muerta,marci,monkey_king,legion_commander,natures_prophet,lina,luna,bounty_hunter,"""holy_locket,boots_of_speed,blade_of_alacrity,wraith_band,ogre_axe,dust_of_appearance"""
84,marci,wraith_king,muerta,abaddon,monkey_king,legion_commander,natures_prophet,lina,luna,bounty_hunter,"""bracer,phase_boots,skull_basher,magic_wand,bottle,black_king_bar"""
85,monkey_king,wraith_king,muerta,abaddon,marci,legion_commander,natures_prophet,lina,luna,bounty_hunter,"""wraith_band,desolator,power_treads,skull_basher,harpoon,orb_of_corrosion"""
86,monkey_king,bristleback,spirit_breaker,storm_spirit,natures_prophet,earthshaker,chaos_knight,pudge,rubick,shadow_shaman,"""power_treads,shadow_blade,nullifier,echo_sabre,mjollnir,black_king_bar"""
87,bristleback,monkey_king,spirit_breaker,storm_spirit,natures_prophet,earthshaker,chaos_knight,pudge,rubick,shadow_shaman,"""lotus_orb,enchanted_mango,heart_of_tarrasque,blade_mail,octarine_core,power_treads"""
88,spirit_breaker,monkey_king,bristleback,storm_spirit,natures_prophet,earthshaker,chaos_knight,pudge,rubick,shadow_shaman,"""octarine_core,hand_of_midas,phase_boots,scythe_of_vyse,silver_edge,observer_and_sentry_wards"""
89,storm_spirit,monkey_king,bristleback,spirit_breaker,natures_prophet,earthshaker,chaos_knight,pudge,rubick,shadow_shaman,"""linkens_sphere,witch_blade,kaya_and_sange,boots_of_speed,orchid_malevolence"""
90,natures_prophet,monkey_king,bristleback,spirit_breaker,storm_spirit,earthshaker,chaos_knight,pudge,rubick,shadow_shaman,"""silver_edge,mjollnir,power_treads,swift_blink,linkens_sphere,daedalus"""
91,ogre_magi,arc_warden,kunkka,luna,natures_prophet,zeus,chaos_knight,lifestealer,lion,pudge,"""arcane_boots,orb_of_venom,hand_of_midas,blink_dagger,aghanims_scepter"""
92,arc_warden,ogre_magi,kunkka,luna,natures_prophet,zeus,chaos_knight,lifestealer,lion,pudge,"""gleipnir,hand_of_midas,magic_wand,slippers_of_agility,boots_of_travel,black_king_bar"""
93,kunkka,ogre_magi,arc_warden,luna,natures_prophet,zeus,chaos_knight,lifestealer,lion,pudge,"""bracer,vanguard,blade_mail,blitz_knuckles,aghanims_scepter,phase_boots"""
94,luna,ogre_magi,arc_warden,kunkka,natures_prophet,zeus,chaos_knight,lifestealer,lion,pudge,"""manta_style,mask_of_madness,black_king_bar,eye_of_skadi,eaglesong,power_treads"""
95,natures_prophet,ogre_magi,arc_warden,kunkka,luna,zeus,chaos_knight,lifestealer,lion,pudge,"""aghanims_scepter,power_treads,orchid_malevolence,medallion_of_courage,mithril_hammer"""
96,crystal_maiden,muerta,arc_warden,magnus,pudge,abaddon,tidehunter,lion,sniper,treant_protector,"""tranquil_boots,ghost_scepter,black_king_bar,smoke_of_deceit,magic_wand,blink_dagger"""
97,muerta,crystal_maiden,arc_warden,magnus,pudge,abaddon,tidehunter,lion,sniper,treant_protector,"""magic_stick,silver_edge,mjollnir,black_king_bar,hurricane_pike,power_treads"""
98,arc_warden,crystal_maiden,muerta,magnus,pudge,abaddon,tidehunter,lion,sniper,treant_protector,"""eye_of_skadi,hand_of_midas,boots_of_travel,mjollnir,silver_edge,scythe_of_vyse"""
99,magnus,crystal_maiden,muerta,arc_warden,pudge,abaddon,tidehunter,lion,sniper,treant_protector,"""bracer,harpoon,magic_wand,black_king_bar,arcane_boots,blink_dagger"""
100,pudge,crystal_maiden,muerta,arc_warden,magnus,abaddon,tidehunter,lion,sniper,treant_protector,"""bracer,bracer,black_king_bar,blade_mail,blink_dagger,tranquil_boots"""
101,snapfire,clinkz,arc_warden,gyrocopter,tidehunter,dark_willow,queen_of_pain,beastmaster,shadow_shaman,phantom_lancer,"""boots_of_bearing,lotus_orb,bracer,smoke_of_deceit,ultimate_orb"""
102,clinkz,snapfire,arc_warden,gyrocopter,tidehunter,dark_willow,queen_of_pain,beastmaster,shadow_shaman,phantom_lancer,"""desolator,orchid_malevolence,solar_crest,boots_of_speed,aghanims_scepter"""
103,arc_warden,snapfire,clinkz,gyrocopter,tidehunter,dark_willow,queen_of_pain,beastmaster,shadow_shaman,phantom_lancer,"""boots_of_travel_2,satanic,butterfly,silver_edge,mjollnir,hurricane_pike"""
104,gyrocopter,snapfire,clinkz,arc_warden,tidehunter,dark_willow,queen_of_pain,beastmaster,shadow_shaman,phantom_lancer,"""divine_rapier,mjollnir,satanic,boots_of_speed,butterfly,daedalus"""
105,tidehunter,snapfire,clinkz,arc_warden,gyrocopter,dark_willow,queen_of_pain,beastmaster,shadow_shaman,phantom_lancer,"""overwhelming_blink,meteor_hammer,phase_boots,shivas_guard,refresher_orb,pipe_of_insight"""
106,spectre,razor,bounty_hunter,witch_doctor,underlord,slark,spirit_breaker,nyx_assassin,jakiro,templar_assassin,"""power_treads,blade_mail,manta_style,eye_of_skadi,skull_basher,radiance"""
107,razor,spectre,bounty_hunter,witch_doctor,underlord,slark,spirit_breaker,nyx_assassin,jakiro,templar_assassin,"""falcon_blade,black_king_bar,satanic,power_treads,butterfly,manta_style"""
108,bounty_hunter,spectre,razor,witch_doctor,underlord,slark,spirit_breaker,nyx_assassin,jakiro,templar_assassin,"""boots_of_bearing,force_staff,magic_wand,scythe_of_vyse,smoke_of_deceit,dust_of_appearance"""
109,witch_doctor,spectre,razor,bounty_hunter,underlord,slark,spirit_breaker,nyx_assassin,jakiro,templar_assassin,"""aether_lens,dust_of_appearance,force_staff,arcane_boots,aghanims_scepter,magic_wand"""
110,underlord,spectre,razor,bounty_hunter,witch_doctor,slark,spirit_breaker,nyx_assassin,jakiro,templar_assassin,"""guardian_greaves,crimson_guard,pipe_of_insight,clarity,gauntlets_of_strength,iron_branch"""
111,tinker,bristleback,anti-mage,vengeful_spirit,crystal_maiden,slark,jakiro,lich,slardar,ogre_magi,"""aghanims_scepter,soul_ring,blink_dagger,bottle,ethereal_blade,shivas_guard"""
112,bristleback,tinker,anti-mage,vengeful_spirit,crystal_maiden,slark,jakiro,lich,slardar,ogre_magi,"""vanguard,aghanims_scepter,boots_of_speed,bloodstone,soul_ring,lotus_orb"""
113,anti-mage,tinker,bristleback,vengeful_spirit,crystal_maiden,slark,jakiro,lich,slardar,ogre_magi,"""power_treads,manta_style,abyssal_blade,eye_of_skadi,battle_fury,butterfly"""
114,vengeful_spirit,tinker,bristleback,anti-mage,crystal_maiden,slark,jakiro,lich,slardar,ogre_magi,"""tranquil_boots,spirit_vessel,force_staff,lotus_orb,medallion_of_courage"""
115,crystal_maiden,tinker,bristleback,anti-mage,vengeful_spirit,slark,jakiro,lich,slardar,ogre_magi,"""force_staff,magic_wand,aether_lens,blink_dagger,tranquil_boots"""
116,slardar,kunkka,muerta,phantom_assassin,vengeful_spirit,lifestealer,sand_king,warlock,clinkz,tinker,"""monkey_king_bar,aghanims_scepter,black_king_bar,assault_cuirass,power_treads,blink_dagger"""
117,kunkka,slardar,muerta,phantom_assassin,vengeful_spirit,lifestealer,sand_king,warlock,clinkz,tinker,"""magic_wand,silver_edge,boots_of_travel,bottle,aghanims_scepter"""
118,muerta,slardar,kunkka,phantom_assassin,vengeful_spirit,lifestealer,sand_king,warlock,clinkz,tinker,"""hurricane_pike,aether_lens,boots_of_bearing,manta_style,smoke_of_deceit"""
119,phantom_assassin,slardar,kunkka,muerta,vengeful_spirit,lifestealer,sand_king,warlock,clinkz,tinker,"""abyssal_blade,power_treads,nullifier,desolator,black_king_bar,battle_fury"""
120,vengeful_spirit,slardar,kunkka,muerta,phantom_assassin,lifestealer,sand_king,warlock,clinkz,tinker,"""dust_of_appearance,solar_crest,aghanims_scepter,tranquil_boots,wraith_band"""
121,juggernaut,hoodwink,bristleback,earthshaker,necrophos,queen_of_pain,faceless_void,muerta,centaur_warrunner,dark_willow,"""battle_fury,abyssal_blade,aghanims_scepter,wraith_band,manta_style,power_treads"""
122,hoodwink,juggernaut,bristleback,earthshaker,necrophos,queen_of_pain,faceless_void,muerta,centaur_warrunner,dark_willow,"""urn_of_shadows,observer_ward,maelstrom,null_talisman,magic_stick,arcane_boots"""
123,bristleback,juggernaut,hoodwink,earthshaker,necrophos,queen_of_pain,faceless_void,muerta,centaur_warrunner,dark_willow,"""vanguard,magic_stick,aghanims_scepter,arcane_boots,bloodstone,phylactery"""
124,earthshaker,juggernaut,hoodwink,bristleback,necrophos,queen_of_pain,faceless_void,muerta,centaur_warrunner,dark_willow,"""guardian_greaves,octarine_core,blink_dagger,orb_of_venom,magic_wand"""
125,necrophos,juggernaut,hoodwink,bristleback,earthshaker,queen_of_pain,faceless_void,muerta,centaur_warrunner,dark_willow,"""blink_dagger,shivas_guard,power_treads,radiance,eternal_shroud,aghanims_scepter"""
126,luna,pudge,kunkka,dark_willow,legion_commander,venomancer,drow_ranger,lifestealer,brewmaster,outworld_destroyer,"""hand_of_midas,wraith_band,manta_style,satanic,dragon_lance,power_treads"""
127,pudge,luna,kunkka,dark_willow,legion_commander,venomancer,drow_ranger,lifestealer,brewmaster,outworld_destroyer,"""urn_of_shadows,force_staff,blink_dagger,aether_lens,boots_of_speed,ghost_scepter"""
128,kunkka,luna,pudge,dark_willow,legion_commander,venomancer,drow_ranger,lifestealer,brewmaster,outworld_destroyer,"""silver_edge,blink_dagger,phase_boots,bracer,black_king_bar,bottle"""
129,dark_willow,luna,pudge,kunkka,legion_commander,venomancer,drow_ranger,lifestealer,brewmaster,outworld_destroyer,"""magic_wand,force_staff,euls_scepter_of_divinity,tranquil_boots,null_talisman,maelstrom"""
130,legion_commander,luna,pudge,kunkka,dark_willow,venomancer,drow_ranger,lifestealer,brewmaster,outworld_destroyer,"""blade_mail,blink_dagger,magic_wand,phase_boots,aghanims_scepter,black_king_bar"""
131,earth_spirit,juggernaut,arc_warden,clinkz,mars,doom,grimstroke,faceless_void,dawnbreaker,ogre_magi,"""lotus_orb,ogre_axe,smoke_of_deceit,tranquil_boots,spirit_vessel,observer_and_sentry_wards"""
132,juggernaut,earth_spirit,arc_warden,clinkz,mars,doom,grimstroke,faceless_void,dawnbreaker,ogre_magi,"""manta_style,aghanims_scepter,linkens_sphere,battle_fury,power_treads,butterfly"""
133,arc_warden,earth_spirit,juggernaut,clinkz,mars,doom,grimstroke,faceless_void,dawnbreaker,ogre_magi,"""mjollnir,bloodthorn,manta_style,hurricane_pike,boots_of_travel,eye_of_skadi"""
134,clinkz,earth_spirit,juggernaut,arc_warden,mars,doom,grimstroke,faceless_void,dawnbreaker,ogre_magi,"""boots_of_travel,orchid_malevolence,scythe_of_vyse,phylactery,solar_crest,desolator"""
135,mars,earth_spirit,juggernaut,arc_warden,clinkz,doom,grimstroke,faceless_void,dawnbreaker,ogre_magi,"""black_king_bar,desolator,soul_ring,scythe_of_vyse,phase_boots,blink_dagger"""
136,anti-mage,centaur_warrunner,io,lich,invoker,wraith_king,sniper,beastmaster,ancient_apparition,witch_doctor,"""battle_fury,manta_style,boots_of_travel_2,abyssal_blade,monkey_king_bar,butterfly"""
